,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,extra_long_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views_str,views,balcony-terrace_str,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,blackout_curtains,hair_dryer,extra-long-beds,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,air-bath-access,hot-spring-access,bedroom_str,bedroom_count,wifi_str,confirmation-instant_str,confirmation-instant
127,130,1,0,0,1,0,0,0,0,0,0,1,50.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,,,,,True,,,,,,,,,,,,,True,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
128,131,0,1,0,0,0,0,0,0,0,0,1,26.0,0,1,,,,,True,True,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,0,,,
129,132,0,1,1,0,0,0,0,0,0,0,1,50.0,0,1,,,,,True,True,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,0,,,
130,133,0,1,0,0,0,0,0,0,0,0,1,50.0,0,1,,,,,True,,True,True,True,True,,,,,,True,,,,,,,,,,,,,,,,,,0,,,
131,134,0,1,0,0,0,0,0,0,0,0,1,50.0,0,1,,,,,,,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
132,135,0,1,0,0,1,0,0,0,0,0,1,50.0,0,1,Hướng Thành phố,thanh pho,,,,,True,True,True,True,,,,True,,True,,,,,,,,,,,,,,,,,,0,,,
133,136,1,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,,,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
134,137,0,1,0,0,0,0,0,0,0,0,1,20.0,0,1,Hướng Thành phố,thanh pho,,,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
135,138,1,0,0,0,0,0,0,0,0,0,1,18.0,0,1,,,Ban công/sân hiên,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
136,139,1,0,0,0,0,0,0,0,0,0,1,20.0,0,1,Hướng Bể bơi,be boi,Ban công/sân hiên,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
137,140,0,0,1,0,0,0,0,0,0,0,1,20.0,0,1,Hướng Bể bơi,be boi,Ban công/sân hiên,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
138,141,1,0,0,0,0,0,0,0,0,0,1,24.0,0,1,Hướng Bể bơi,be boi,,,True,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
139,142,1,0,0,0,0,0,0,0,0,0,1,24.0,0,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,True,,,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
140,143,0,0,1,0,0,0,0,0,0,0,1,24.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
141,144,0,1,0,0,0,0,0,0,0,0,1,41.0,1,0,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
142,145,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
143,146,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
144,147,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
145,148,0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
146,149,0,0,0,0,1,0,0,0,0,0,1,45.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
147,150,0,0,0,0,0,0,0,0,0,0,1,35.0,0,1,Hướng Thành phố,thanh pho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
148,151,0,0,0,0,1,0,0,0,0,0,1,45.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
149,152,0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
150,153,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
151,154,0,0,0,0,1,0,0,0,0,0,1,18.0,0,1,,,,,True,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,0,,,
152,155,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,,,,,True,,,,,,True,True,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
153,156,1,0,0,0,0,0,0,0,0,0,1,28.0,0,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Ấm nước điện,am nuoc dien
154,157,1,0,0,0,0,0,0,0,0,0,1,35.0,0,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
155,158,0,1,0,0,0,0,0,0,0,0,1,40.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
156,159,0,0,0,0,0,0,1,0,0,0,1,40.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,,0,,,
157,160,0,0,1,1,0,0,0,0,0,0,1,40.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,,Hành lang ngoài,hanh lang ngoai
158,161,0,0,1,1,0,0,0,0,0,0,1,40.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
159,162,1,0,0,1,0,0,0,0,0,0,1,55.0,1,1,Hướng Núi,nui,Ban công/sân hiên,True,,,,True,True,,,,True,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
160,163,0,0,0,1,0,0,1,0,0,0,1,65.0,0,1,Hướng Thiên nhiên,thien nhien,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,,,
161,164,0,0,0,1,0,0,1,0,0,0,1,55.0,1,1,Hướng Hồ (một phần),ho (mot phan),Ban công/sân hiên,True,,,,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,,Hành lang ngoài,hanh lang ngoai
162,165,0,0,1,1,0,0,1,0,0,0,1,80.0,0,1,Hướng Sông,song,Ban công/sân hiên,True,,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,2 phòng ngủ,2,,,
163,166,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
164,167,1,0,0,0,0,0,0,0,0,0,1,62.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
165,168,0,1,0,0,0,0,0,0,0,0,1,18.0,12,1,Hướng Thiên nhiên,thien nhien,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
166,169,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
167,170,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
168,171,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
169,172,0,1,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
170,173,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
171,174,0,0,0,0,1,0,0,0,0,0,1,15.0,1,1,,,,,True,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
172,175,0,0,1,0,1,0,0,0,0,0,1,20.0,1,1,,,,,True,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
173,176,0,0,0,0,1,0,0,0,0,0,1,23.0,1,1,,,,,True,,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
174,177,0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
175,178,1,0,0,0,0,0,0,0,0,0,1,24.0,1,1,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
176,179,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
177,180,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,,,Ban công/sân hiên,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
178,181,1,0,0,0,0,0,0,0,0,0,1,30.0,1,1,,,,,,True,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
179,182,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
180,183,1,0,0,0,0,0,0,0,0,0,1,22.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,True,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
181,184,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Vườn,vuon,,,,True,,,,True,,True,,,,True,,,True,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
182,185,1,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,,,,True,,,,True,,True,,,,True,,,True,,,,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
183,186,0,1,0,1,0,0,0,0,0,0,1,45.0,0,1,,,,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,
184,187,1,0,0,0,0,0,0,0,0,0,1,18.0,1,0,Hướng Sông,song,,,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
185,188,1,0,0,0,0,0,0,0,0,0,1,22.0,1,0,Hướng Sông,song,Ban công/sân hiên,True,,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
186,189,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,,,True,,,,True,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
187,190,0,1,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,True,True,,,,,True,True,,,,True,,,,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
188,191,0,0,0,0,0,0,1,0,0,0,1,25.0,0,1,,,,,True,True,True,,,,True,,,,,True,,,,,,,True,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
189,192,1,0,0,0,0,0,0,0,0,0,1,30.0,0,1,Hướng Đường phố,duong pho,,,True,True,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
190,193,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,,,,,,,,,,,,,,,True,True,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
191,194,1,0,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,,,,,,,,True,,,,,,,True,,,,,,,,,,,,0,,Điều hòa cá nhân,dieu hoa ca nhan
192,195,1,0,0,0,0,0,0,0,0,0,1,40.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
193,196,1,0,0,0,1,0,0,0,0,0,1,40.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
194,197,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
195,198,0,0,0,0,1,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
196,199,1,0,0,0,0,0,0,0,0,0,1,24.0,1,1,,,,,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
197,200,0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
198,201,0,0,1,0,0,0,0,0,0,0,1,18.0,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
199,202,1,0,1,0,0,0,0,0,0,0,1,24.0,1,1,Hướng Ngoài trời,ngoai troi,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
200,203,1,0,0,0,0,0,0,0,0,0,1,24.0,1,1,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
201,204,0,0,0,0,1,0,0,0,0,0,1,24.0,2,1,Hướng Thành phố,thanh pho,,,,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
202,205,1,0,0,1,0,0,0,0,0,0,1,55.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,,,True,,,,,True,,,,,,,0,,Phòng xông khô,phong xong kho
203,206,1,0,0,1,0,0,0,0,0,0,1,66.0,0,1,Hướng Bể bơi,be boi,Ban công/sân hiên,True,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,True,2 phòng ngủ,2,,Phòng xông khô,phong xong kho
204,207,1,0,0,1,0,0,0,0,0,0,1,76.0,2,1,Hướng Công viên,cong vien,Ban công/sân hiên,True,,,,,,,,,,,,,,,,,,,,True,,,True,,,,,,2 phòng ngủ,2,,Phòng xông khô,phong xong kho
205,208,0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,,,,,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
206,209,1,0,0,0,0,0,0,0,0,0,1,28.0,1,1,,,,,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
207,210,0,1,0,0,0,0,0,0,0,0,1,30.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,True,,True,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
208,211,0,0,0,1,1,0,0,0,0,0,1,85.0,2,1,Hướng Ngoài trời,ngoai troi,,,,True,True,,,,,True,True,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
209,212,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,,,,,,,,,,,True,,,,True,,,,,,,,,,,,,,,,,0,,Trái cây/đồ ăn vặt,trai cay/do an vat
210,213,1,0,0,0,0,1,0,0,0,0,1,75.0,2,1,Hướng Thành phố,thanh pho,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,3 phòng ngủ,3,,Trái cây/đồ ăn vặt,trai cay/do an vat
211,214,0,0,0,0,1,0,0,0,0,0,1,20.0,0,1,Hướng Thành phố,thanh pho,,,,True,True,True,True,,,True,,,,,,,,,,,,,True,,,,,,,,,0,,,
212,215,0,0,0,0,1,0,0,0,0,0,1,22.0,1,0,Hướng Thành phố,thanh pho,,,,,,True,True,,True,,,,True,,True,,,,,,,,,True,,,,,,,,0,,Phòng xông khô,phong xong kho
213,216,0,0,1,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Sân trong,san trong,,,,,,True,True,,True,,,,True,,True,,,,,,,,,,,,,,,,,0,,Phòng xông khô,phong xong kho
214,217,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
215,218,0,0,1,0,0,0,0,0,0,0,1,20.0,1,1,,,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
216,219,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
217,220,1,0,0,0,0,0,0,0,0,0,1,32.0,0,1,,,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
218,221,1,0,0,0,0,0,0,0,0,0,1,32.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,,,,,True,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
219,222,1,0,0,0,0,0,0,0,0,0,1,45.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
220,223,1,0,0,0,0,0,0,0,0,0,1,45.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
221,224,1,0,0,0,0,0,0,0,0,0,1,60.0,2,1,,,,,True,,,True,True,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Cửa sổ,cua so
222,225,1,0,0,0,0,0,0,0,0,0,1,60.0,2,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
223,226,1,0,0,0,0,0,0,0,0,0,1,68.0,2,1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Cửa sổ,cua so
224,227,1,0,0,0,0,0,0,0,0,0,1,68.0,2,1,Hướng Ngoài trời,ngoai troi,,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
225,228,1,0,0,0,0,0,0,0,0,0,1,18.0,1,1,,,Ban công/sân hiên,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
226,229,1,0,0,0,0,0,0,0,0,0,1,20.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
227,230,0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,True,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
228,231,1,0,0,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,,,,,,0,,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
229,232,1,0,0,0,0,0,0,0,0,0,1,26.0,0,1,,,,,True,True,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
230,233,1,0,0,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
231,234,1,0,0,0,0,0,0,0,0,0,1,35.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
232,235,1,0,0,0,0,0,0,0,0,0,1,38.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
233,236,0,1,0,0,0,0,0,0,0,0,1,42.0,0,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,True,True,,,,,,True,,True,,,,,,,,,,,,,,,,,0,,Cửa sổ có thể mở ra,cua so co the mo ra
234,237,0,0,0,0,1,0,0,0,0,0,1,28.0,1,1,Hướng Thành phố,thanh pho,,,,True,True,True,True,,,True,True,,,,,,,,,,,,,,,,,,,,,0,,,
235,238,0,0,1,0,0,0,0,0,0,0,1,25.0,1,1,Hướng Ngoài trời,ngoai troi,,,,True,True,True,True,,,True,True,,,True,,,,,,,,,,,,,,,,,,0,,,
236,239,0,0,1,0,0,0,0,0,0,0,1,50.0,0,1,,,,,,True,True,,,True,,,,,,,,,,,,,,,True,,,,,,,,,0,,,
237,240,1,0,0,1,0,0,0,0,0,0,1,70.0,2,1,Hướng Ngoài trời,ngoai troi,Ban công/sân hiên,True,,,True,,,,,,,,,,,,,True,,,,,,,,,,,,,,0,,,
238,241,0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0,,Cửa sổ,cua so
239,242,0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0,,Cửa sổ,cua so
240,243,0,0,0,0,1,0,0,0,0,0,1,72.0,1,1,,,,,True,True,,,,,,,,,,,,,,,,,True,,,,,,,,,,,0,,Cửa sổ,cua so
241,244,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
242,245,1,0,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,
243,246,1,0,0,0,0,0,0,0,0,0,1,56.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,0,,Hành lang ngoài,hanh lang ngoai
244,247,1,0,0,0,0,0,0,0,0,0,1,71.0,2,1,Hướng Thành phố,thanh pho,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,,,,2 phòng ngủ,2,,Hành lang ngoài,hanh lang ngoai
245,248,1,0,0,0,0,0,0,0,0,0,1,71.0,2,1,Hướng Vườn,vuon,Ban công/sân hiên,True,,,,,,,,,,,True,,True,,,,,,,,,,,,,,,,2 phòng ngủ,2,,,
246,249,0,0,0,0,1,0,0,0,0,0,1,18.0,1,1,Hướng Thành phố,thanh pho,,,,True,,,,,,True,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
247,250,0,0,0,0,1,0,0,0,0,0,1,25.0,1,1,Hướng Thành phố,thanh pho,,,True,True,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
248,251,0,0,0,0,1,0,0,0,0,0,1,22.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
249,252,0,0,0,0,1,0,0,0,0,0,1,30.0,1,1,Hướng Thành phố,thanh pho,,,True,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,,Cửa sổ,cua so
250,253,0,1,0,0,0,0,0,0,0,0,1,28.0,1,1,Hướng Thành phố,thanh pho,Ban công/sân hiên,True,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,Truy cập Internet - không dây,Đồ dùng cho giấc ngủ thoải mái,do dung cho giac ngu thoai mai
