,room_type_id,large_double_bed,large_bed,single_bed,sofa_bed,double_bed,small_double_bed,king_size_bed,futon_mattress,bunk_bed,flexibility_score,sqm,bathroom_count,is_private_bathroom,views,balcony-terrace,non-smoking-room,closet,air_conditioning,mini_bar,hair_dryer,complimentary-bottled-water,bathtub,shower,separate-shower-and-tub,refrigerator,high-floor,dressing-room,ground-floor,private-pool,executive-lounge-access,top-floor,complimentary-instant-coffee,jacuzzi-bathtub,smoking-allowed,electric-blanket,free-welcome-drink,low-floor,complimentary-tea,coffee-tea-maker,hot-spring-access,bedroom_count,confirmation-instant
4767,7814,1,0,1,0,0,0,0,0,0,1,38.0,1,1,thanh pho,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,
4768,7815,1,0,0,0,0,0,0,0,0,1,38.0,1,1,thanh pho,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,
4769,7816,0,1,0,0,0,0,0,0,0,1,25.0,1,1,duong pho,,,,True,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so
4770,7817,1,0,0,0,0,0,0,0,0,1,15.0,1,1,khong co cua so,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,0,cua so
4771,7818,0,0,0,0,1,0,0,0,0,1,20.0,1,1,thanh pho,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
4772,7819,0,0,1,0,0,0,0,0,0,1,25.0,1,1,ngoai troi,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
4773,7820,0,0,0,0,1,0,0,0,0,1,30.0,1,1,ngoai troi,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
4774,7821,0,0,0,0,1,0,0,0,0,1,30.0,1,1,ngoai troi,,,,True,True,,,,,,True,,,,,,,,,,,,,,,,0,cua so
4775,7822,0,0,0,0,1,0,0,0,0,1,30.0,0,1,,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
4776,7823,1,0,0,0,0,0,0,0,0,1,40.0,1,1,thanh pho,,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,0,cua so
4777,7824,1,0,0,0,0,0,0,0,0,1,40.0,1,1,ngoai troi,,,,True,True,True,,True,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
4778,7825,0,0,0,0,0,0,0,0,0,1,40.0,0,1,duong pho,,,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
4779,7826,0,0,1,0,1,0,0,0,0,2,25.0,1,1,,,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,0,am nuoc dien
4780,7827,1,0,1,0,0,0,0,0,0,2,35.0,1,1,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,cua so
4781,7828,1,0,0,0,0,0,0,0,0,1,35.0,1,1,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,cua so
4782,7829,1,0,0,1,0,0,0,0,0,1,55.0,1,0,ngoai troi,True,,True,True,True,,,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4783,7830,0,1,1,0,1,0,0,0,0,1,45.0,0,1,thanh pho,,,,True,True,True,,,True,,True,,,,,,,,,,,,,,,,0,cua so
4784,7831,0,0,0,0,1,0,0,0,0,1,16.0,1,1,khong co cua so,,True,,,,,True,,,,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4785,7832,0,0,1,0,1,0,0,0,0,1,35.0,1,1,thanh pho,,True,,,True,,,True,,,,,True,,,,,,,,,,,,,,0,cua so
4786,7833,0,0,0,0,1,0,0,0,0,1,32.0,0,1,thanh pho,,True,True,,True,,,True,,,,True,,,,,,,,,,,,,,,0,
4787,7834,0,0,1,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,,,,,True,,,,True,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4788,7835,0,1,0,0,0,0,0,0,0,1,32.0,1,1,duong pho,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so
4789,7836,1,0,0,0,0,0,0,0,0,1,16.0,1,1,ngoai troi,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
4790,7837,0,1,0,0,0,0,0,0,0,1,18.0,1,1,duong pho,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
4791,7838,0,0,0,0,1,0,0,0,0,1,25.0,1,1,ngoai troi,True,,,True,,,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4792,7839,0,0,0,0,0,0,1,0,0,1,28.0,1,1,thanh pho,True,,,True,,True,,True,,,,,,,,,,,,,,,,,,,0,am nuoc dien
4793,7840,1,0,0,0,0,0,0,0,0,1,28.0,1,1,ngoai troi,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,am nuoc dien
4794,7841,0,0,0,0,1,0,0,0,0,1,18.0,1,1,thanh pho,,,True,,,,,,,,,True,,,,,,,,,,,,,,,0,cua so
4795,7842,1,0,0,0,0,0,0,0,0,1,18.0,1,1,ngoai troi,,,True,,True,,True,,,,,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4796,7843,1,0,0,0,0,0,0,0,0,1,22.0,1,1,thanh pho,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
4797,7844,1,0,0,0,0,0,0,0,0,1,25.0,0,1,thanh pho,True,True,,,,,,True,,,,,,,,,True,,,,,,,,,,0,cua so
4798,7845,0,0,0,1,0,0,0,0,0,1,35.0,0,1,thanh pho,True,True,,,,,,,,True,,,,,,,,,,,,,,,,,0,cua so
4799,7846,1,0,0,0,0,0,0,0,0,1,20.0,0,1,san trong,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,cua so co the mo ra
4800,7847,1,0,0,0,0,0,0,0,0,1,22.0,1,1,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,hanh lang ngoai
4801,7848,1,0,0,0,0,0,0,0,0,1,26.0,1,1,san trong,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,0,hanh lang ngoai
4802,7849,1,0,0,0,0,0,0,0,0,1,36.0,1,1,san trong,True,True,,,,,,,,,,,,,,,True,,,,,,,,,,0,hanh lang ngoai
4803,7850,0,0,1,0,0,0,0,0,0,1,16.0,0,1,san trong,True,True,,,True,,,,,,,,,,,,,,,,,,True,,,,0,hanh lang ngoai
4804,7851,1,0,0,0,0,0,0,0,0,1,17.0,1,1,ngoai troi,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,cua so
4805,7852,1,0,0,0,0,0,0,0,0,1,20.0,1,1,vinh,True,True,,,,,,,,True,,True,,,,,,,,,,,,,,,0,
4806,7853,1,0,0,0,0,0,0,0,0,1,17.0,1,1,ngoai troi,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
4807,7854,1,0,0,0,0,0,0,0,0,1,30.0,1,1,thanh pho,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4808,7855,0,0,0,0,1,0,0,0,0,1,30.0,1,1,thanh pho,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4809,7856,1,0,0,0,0,0,0,0,0,1,15.0,1,1,,,True,,,,,True,,,,True,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4810,7857,1,0,0,0,0,0,0,0,0,1,23.0,1,1,ngoai troi,,True,,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
4811,7858,0,1,0,0,0,0,0,0,0,1,35.0,1,1,ngoai troi,,True,,,,,,,,,,True,,,,,,,True,,,,,,,,0,cua so
4812,7859,0,1,0,0,0,0,0,0,0,1,35.0,1,1,thanh pho,,True,,,,,,,,,,True,,,,,,,True,,,,,,,,0,dieu hoa ca nhan
4813,7860,1,0,0,0,0,0,0,0,0,1,20.0,1,1,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,,0,cua so
4814,7861,0,1,0,0,0,0,0,0,0,1,20.0,1,1,duong pho,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,0,cua so
4815,7862,0,1,0,0,0,0,0,0,0,1,20.0,1,1,khong co cua so,,True,,,,,,True,,,,,,,,,True,,,,,,,,,,0,ruou
4816,7863,0,0,1,0,1,0,0,0,0,1,23.0,1,1,thanh pho,,True,,,,,,,,,,,,,,,True,,,,,,,,,,0,ruou
4817,7864,1,0,0,0,0,0,0,0,0,1,25.0,1,1,thanh pho,,,True,,True,,,,,,,,,,,,True,,,,,,,,,,0,cua so co the mo ra
4818,7865,1,0,0,0,0,0,0,0,0,1,20.0,1,1,,,,True,True,,,,,,,True,,,,,,,,,,,,,True,,,0,ruou
4819,7866,1,0,0,0,0,0,0,0,0,1,17.0,1,1,thanh pho,,True,,True,,,,,,,,,,,,,,,,,,,,True,,,0,cua so
4820,7867,0,0,1,0,0,0,0,0,0,1,15.0,1,1,,,,,True,,,,,,,True,,,,,,,,,,,,,True,,,0,cua so
4821,7868,1,0,0,0,0,0,0,0,0,1,18.0,0,1,,,,,,,,,,True,,,,,,,,,,,,,,,,,,0,
4822,7869,0,1,0,0,0,0,0,0,0,1,18.0,1,1,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4823,7870,1,0,0,0,0,0,0,0,0,1,20.0,1,1,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4824,7871,0,1,0,0,0,0,0,0,0,1,20.0,1,1,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4825,7872,0,0,0,0,0,0,0,0,0,1,25.0,1,1,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4826,7873,0,1,0,0,0,0,0,0,0,1,25.0,0,1,,True,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
4827,7874,0,1,0,0,0,0,0,0,0,1,39.0,0,1,thanh pho,,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,ruou
4828,7875,0,1,0,0,0,0,0,0,0,1,38.0,0,1,thanh pho,,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,ruou
4829,7876,0,1,0,0,0,0,0,0,0,1,37.0,0,1,,True,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,ruou
4830,7877,0,1,0,0,0,0,0,0,0,1,50.0,1,1,,,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,ruou
4831,7878,0,1,0,0,0,0,0,0,0,1,52.0,1,1,song,,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,ruou
4832,7879,0,1,0,0,0,0,0,0,0,1,52.0,0,1,thanh pho,,True,,,,,,,,,,True,,,,,,,,,,,,,,,0,ruou
4833,7880,0,1,0,0,0,0,0,0,0,1,78.0,2,1,thanh pho,,,,,,,,,,True,,True,,,,,,,,,,,,,,,0,ruou
4834,7881,0,1,0,0,0,0,0,0,0,1,92.0,0,1,song,,True,,,,,,,,True,,,,,,,True,,,,,,,,,,0,ruou
4835,7882,0,0,1,0,0,0,0,0,0,1,28.0,1,1,khong co cua so,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4836,7883,1,0,0,0,0,0,0,0,0,1,25.0,1,1,khong co cua so,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4837,7884,0,0,1,0,0,0,0,0,0,1,30.0,1,1,thanh pho,,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,cua so
4838,7885,0,0,0,0,0,1,0,0,0,1,30.0,0,1,thanh pho,,True,,True,True,,,True,,,,,,,,,,,,,,,,,,,0,cua so
4839,7886,0,0,1,0,0,0,0,0,0,1,15.0,1,1,thanh pho,,True,,,True,,,,,True,,,,,,,,,,,,,,,,,0,cua so
4840,7887,0,0,0,0,1,0,0,0,0,1,15.0,0,1,thanh pho,,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,cua so
4841,7888,0,0,0,0,1,0,0,0,0,1,20.0,1,1,thanh pho,,True,,,True,,,,,True,,True,,,,,,,,,,,,,,,0,hanh lang ngoai
4842,7889,0,0,0,0,1,0,0,0,0,1,28.0,1,1,thanh pho,,,,,True,,,,,,,True,,,,,,,,,,,,,,,0,cua so
4843,7890,0,0,1,0,1,0,0,0,0,1,30.0,1,1,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,0,cua so
4844,7891,0,0,1,0,1,0,0,0,0,1,42.0,1,1,,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,0,cua so
4845,7892,0,0,1,0,0,0,0,0,0,1,40.0,1,1,,,True,,,True,True,,,,,,,,,,,,,True,,,,,,,,0,dieu hoa ca nhan
4846,7893,1,0,0,0,0,0,0,0,0,1,18.0,1,1,thanh pho,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4847,7894,1,0,0,0,0,0,0,0,0,1,18.0,1,1,,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4848,7895,1,0,0,0,0,0,0,0,0,1,18.0,1,1,thanh pho,,True,,,,,,,,True,,,True,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4849,7896,1,0,0,0,0,0,0,0,0,1,18.0,1,1,thanh pho,,True,True,,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4850,7897,0,0,0,0,0,1,0,0,0,1,20.0,1,1,khong co cua so,,True,,True,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4851,7898,1,0,0,0,0,0,0,0,0,1,25.0,0,1,khong co cua so,,True,,,,True,,,,,,,,,,,,True,,,,,,,,,0,dieu hoa ca nhan
4852,7899,1,0,0,0,0,0,0,0,0,1,20.0,0,1,,,True,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
4853,7900,1,0,0,0,0,0,0,0,0,1,30.0,1,1,ngoai troi,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4854,7901,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,True,True,True,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4855,7902,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4856,7903,0,0,0,0,1,0,0,0,0,1,18.0,1,1,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,hanh lang ngoai
4857,7904,0,0,0,0,1,0,0,0,0,1,23.0,1,1,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4858,7905,0,0,0,0,1,0,0,0,0,1,25.0,1,1,ngoai troi,,True,,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4859,7906,0,0,1,0,0,0,0,0,0,1,23.0,1,1,,,True,True,True,,,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4860,7907,0,0,0,0,1,0,0,0,0,1,35.0,1,1,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,cua so
4861,7908,0,0,0,0,1,0,0,0,0,1,25.0,1,1,,,,True,,,,True,,True,,True,,,True,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4862,7909,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4863,7910,1,0,0,0,0,0,0,0,0,1,25.0,1,1,thanh pho,,True,True,,,,True,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4864,7911,0,0,0,0,0,0,0,0,0,1,25.0,0,1,,,True,,True,True,,,,,,,,,,,,,,,,,,,,,,0,phong tam dung
4865,7912,0,1,0,0,0,0,0,0,0,1,25.0,1,1,,,True,True,,,,True,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4866,7913,1,0,0,0,0,0,0,0,0,1,25.0,1,1,thanh pho,True,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4867,7914,1,0,0,0,0,0,0,0,0,1,25.0,1,1,,,,True,,,,True,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4868,7915,1,0,0,0,0,0,0,0,0,1,25.0,1,1,vuon,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4869,7916,1,0,0,0,0,0,0,0,0,1,38.0,1,1,vuon,,,True,True,,True,,,,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4870,7917,1,0,1,0,0,0,0,0,0,2,38.0,1,1,thanh pho,,True,,,True,,,,,,,,,,,,True,,,,,,,,,,0,cua so co the mo ra
4871,7918,0,0,1,0,0,0,0,0,0,1,59.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4872,7919,0,0,1,0,0,0,0,0,0,1,72.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,2,
4873,7920,0,0,1,0,0,0,0,0,0,1,74.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,2,
4874,7921,1,0,0,0,0,0,0,0,0,1,82.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4875,7922,1,0,0,0,0,0,0,0,0,1,92.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4876,7923,0,0,1,0,0,0,0,0,0,1,,2,1,,,,True,True,,True,,,,,,,,,,,,,,True,,,,,,,1,
4877,7924,0,0,1,0,0,0,0,0,0,1,69.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4878,7925,1,0,0,0,0,0,0,0,0,1,25.0,0,1,ho,,True,,,,,,,,,,,,,,,,,,,,,,,,,0,
4879,7926,1,0,0,0,0,0,0,0,0,1,,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4880,7927,0,0,1,0,0,0,0,0,0,1,59.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4881,7928,0,0,0,0,1,0,0,0,0,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
4882,7929,0,0,1,0,0,0,0,0,0,1,30.0,1,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4883,7930,0,0,1,0,0,0,0,1,0,1,51.0,1,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4884,7931,1,0,0,0,0,0,0,0,0,1,,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4885,7932,0,0,1,0,0,0,0,0,0,1,82.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,1,
4886,7933,0,0,0,0,0,0,0,0,0,1,20.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
4887,7934,0,0,0,0,0,0,0,0,0,1,45.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4888,7935,0,0,0,0,1,0,0,0,0,1,15.0,1,1,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
4889,7936,0,0,0,0,1,0,0,0,0,1,15.0,1,1,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
4890,7937,0,0,0,0,1,0,0,0,0,1,15.0,1,1,,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
4891,7938,0,0,0,0,1,0,0,0,0,1,35.0,1,1,,,True,True,,,,True,,,,,,,,,,,,,,,,,,,,0,cua so
4892,7939,0,0,0,0,1,0,0,0,0,1,45.0,1,1,thanh pho,True,True,True,,,,,,,,,,,,,,,,,,,,,,,,0,cua so
4893,7940,0,0,0,0,1,0,0,0,0,1,,1,1,ngoai troi,True,,,True,,,,,,,,,,,True,,,,,,,,,,,,1,
4894,7941,0,0,0,0,1,0,0,0,0,1,,0,1,ngoai troi,,,True,True,,True,,,True,,True,,,,,,,,,,,,,,,,0,
4895,7942,0,0,1,0,0,0,0,0,0,1,24.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4896,7943,0,0,0,0,1,0,0,0,0,1,24.0,1,1,khong co cua so,,True,,,True,,,,,,,True,,,,,,,,,,,,,,,0,hanh lang ngoai
4897,7944,0,0,1,0,0,0,0,0,0,1,24.0,0,1,thanh pho,,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,0,
4898,7945,0,0,0,0,1,0,0,0,0,1,24.0,1,1,ngoai troi,,True,,,True,,,True,,,,True,,,,,,,,,,,,,,,0,cua so
4899,7946,0,0,1,0,1,0,0,0,0,2,32.0,0,1,thanh pho,,True,,True,True,True,True,,,,,,,,,,,,,,,,,,,,0,
4900,7947,0,0,0,0,1,0,0,0,0,1,16.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
4901,7948,0,0,0,0,1,0,0,0,0,1,20.0,1,1,thanh pho,,,True,,,,,,,,,,,,,,,,,True,,,,,,True,0,dieu hoa ca nhan
4902,7949,0,0,0,0,1,0,0,0,0,1,25.0,1,1,thanh pho,,,,,,,,,,,,,,,,,,,,True,,,,,,True,0,
4903,7950,0,0,0,0,1,0,0,0,0,1,30.0,0,1,thanh pho,,True,,True,,True,,,,,True,,,,,,,True,,,,,,,,,0,am nuoc
4904,7951,0,0,0,0,1,0,0,0,0,1,,0,1,,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,
4905,7952,0,0,0,0,1,0,0,0,0,1,15.0,1,1,,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4906,7953,0,0,0,0,1,0,0,0,0,1,20.0,1,1,thanh pho,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4907,7954,0,0,1,0,0,0,0,0,0,1,20.0,1,1,thanh pho,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4908,7955,0,0,0,0,1,0,0,0,0,1,22.0,1,1,thanh pho,,,True,True,,,True,,True,,True,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4909,7956,0,0,1,0,1,0,0,0,0,1,23.0,1,1,thanh pho,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,
4910,7957,0,0,1,0,1,0,0,0,0,1,23.0,1,1,thanh pho,True,True,,,True,,,True,,,,,,,,,,,,,,,,,,,0,
4911,7958,1,0,0,0,0,0,0,0,0,1,,0,1,,,,,,,,,,,,,,,,,,,,,True,,,,,,,0,
4912,7959,1,0,0,0,0,0,0,0,0,1,25.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4913,7960,1,0,0,0,0,0,0,0,0,1,50.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4914,7962,0,0,1,0,0,0,0,0,0,1,15.0,0,1,,,,,True,,True,,,True,,,,,,,,,,,,,,,,,,0,
4915,7963,0,0,0,0,1,0,0,0,0,1,25.0,0,1,,,True,,,,True,,,,,,,,,,,,,,,,,,,,,0,
4916,7964,1,0,0,0,0,0,0,0,0,1,45.0,0,1,duong pho,,True,,True,,,,,,,,,,,,,,,,,,,,,,,0,cua so
4917,7965,0,0,1,0,1,0,0,0,0,1,35.0,0,1,,,,,,,,,,,,True,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4918,7966,1,0,0,0,0,0,0,0,0,1,20.0,1,1,san trong,True,,True,,True,,True,,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4919,7967,0,0,0,1,1,0,0,0,0,1,33.0,1,0,vuon,True,True,,,,,,,,,,,,True,,,,,,,,,,,,,0,hanh lang ngoai
4920,7968,1,0,0,1,0,0,0,0,0,1,40.0,1,0,thanh pho,True,True,,,,,,,,,,,,,,,,,,,,,,,,,0,cua so co the mo ra
4921,7970,1,0,0,0,1,0,0,0,0,1,97.0,2,1,,,,True,True,,True,,,,,,,,,,,,,,,,,,,,,2,
4922,7971,1,0,0,0,0,0,0,0,0,1,15.0,0,1,,,True,True,True,,,,,True,,,,,,,,,,,,,,,,,,0,hanh lang ngoai
4923,7972,1,0,0,0,0,0,0,0,0,1,28.0,1,1,,True,True,True,,True,,,,,,,,,,,,,,,,,,,,,,0,
4924,7973,0,0,0,0,0,0,0,0,0,1,18.0,0,1,,,,,,,True,,,True,,,,,,,,,,,,,,,,,,0,
4925,7974,1,0,0,0,0,0,0,0,0,1,18.0,0,1,,True,True,True,,True,,,,,,True,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4926,7975,0,0,0,0,0,0,1,0,0,1,20.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4927,7976,0,0,0,0,1,0,0,0,0,1,54.0,1,1,ngoai troi,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4928,7977,0,0,0,0,1,0,0,0,0,1,54.0,1,1,ngoai troi,True,,True,,,,True,True,,,,,,,,,,,,,,,,,,,0,do dung cho giac ngu thoai mai
4929,7978,0,0,0,0,1,0,0,0,0,1,82.0,2,1,ngoai troi,True,,True,,,,,,,,,,,,,,,,,,,,,,,,2,do dung cho giac ngu thoai mai
4930,7979,0,0,0,0,1,0,0,0,0,1,84.0,2,1,ngoai troi,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,2,do dung cho giac ngu thoai mai
4931,7980,0,0,0,0,1,0,0,0,0,1,130.0,2,1,ngoai troi,True,,True,,,,,,,,,,,,,,,,,,,,,,,,3,do dung cho giac ngu thoai mai
4932,7981,0,0,0,0,1,0,0,0,0,1,130.0,2,1,ngoai troi,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,3,do dung cho giac ngu thoai mai
4933,7982,0,0,0,0,1,0,0,0,0,1,180.0,3,1,song,True,,True,,,,,True,,,,,,,,,,,,,,,,,,,4,do dung cho giac ngu thoai mai
4934,7983,1,0,0,1,0,0,0,0,0,1,80.0,2,1,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,2,
4935,7984,0,1,0,0,0,0,0,0,0,1,38.0,0,1,,,,True,True,,True,,,,,,,,,,,,,,True,,,,,,,0,
4936,7985,0,1,0,0,0,0,0,0,0,1,35.0,0,1,,,,True,True,,True,,,,,,,,,,,,,,True,,,,,,,0,
4937,7986,0,0,0,1,0,0,0,0,0,1,49.0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
4938,7987,1,0,1,0,0,0,0,0,0,1,100.0,2,1,,,,True,True,,True,,,,,,,,,,,,True,,,,,,,,,2,
4939,7988,0,0,0,0,1,0,0,0,0,1,13.0,1,1,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4940,7989,0,0,0,0,1,0,0,0,0,1,16.0,1,1,,,True,True,,,True,,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4941,7991,1,1,0,0,0,0,0,0,0,1,,8,1,,,,True,True,,True,,,,,,,,,True,,,,,,,,,,,,7,
4942,7992,1,0,0,0,0,0,0,0,0,1,20.0,1,1,ngoai troi,True,,,,,True,,,,,,,,,,,,,,,,,,,,,0,dieu hoa ca nhan
4943,7993,1,0,0,0,0,0,0,0,0,1,40.0,0,1,,,,,True,,,,,,,,,,,,,,,,,,,,,,,0,
4944,7994,1,0,0,1,0,0,0,0,0,1,80.0,2,1,vuon,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,0,do go ngoai troi
4945,7995,1,0,0,1,1,0,0,0,0,1,80.0,2,1,vuon,True,,,,,,True,,,,,,,,True,,,,,,,,,,,,0,do go ngoai troi
4946,7996,0,0,0,0,0,0,0,0,0,1,16.0,1,1,thanh pho,,True,True,,,,,,,,,True,,,,,,,,,,,,,,,0,cua so co the mo ra
4947,7997,0,0,0,0,0,0,0,0,0,1,18.0,0,1,,,True,True,True,True,,,,,,,,,,,,,True,,,,,,,,,0,cua so co the mo ra
