room_type_id,price_option_name,price_option_price,price_amenities_for_price
8634,Thông tin sức chứa phòng: 3 người lớn.,9.379.756₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8635,Thông tin sức chứa phòng: 4 người lớn.,13.480.223₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8636,Thông tin sức chứa phòng: 8 người lớn.,17.981.058₫,"['Đã gồm bữa sáng tuyệt hảo\n\nBữa sáng tuyệt hảo\n\n93% tích cực(dựa trên bài đánh giá của khách)', 'Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Trả tiền cho khách sạn', 'Bãi đậu xe', 'WiFi miễn phí']"
8637,Thông tin sức chứa phòng: 8 người lớn.,207.155₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8638,Thông tin sức chứa phòng: 2 người lớn.,567.361₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8638,Thông tin sức chứa phòng: 1 người lớn.,538.994₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8639,Thông tin sức chứa phòng: 2 người lớn.,655.324₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8639,Thông tin sức chứa phòng: 1 người lớn.,622.558₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8640,Thông tin sức chứa phòng: 2 người lớn.,771.523₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8640,Thông tin sức chứa phòng: 3 người lớn.,779.396₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8640,Thông tin sức chứa phòng: 1 người lớn.,763.651₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8641,Thông tin sức chứa phòng: 2 người lớn.,922.091₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8642,Thông tin sức chứa phòng: 2 người lớn.,945.602₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8642,Thông tin sức chứa phòng: 1 người lớn.,898.322₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8643,Thông tin sức chứa phòng: 4 người lớn.,1.425.760₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8644,Thông tin sức chứa phòng: 2 người lớn.,1.501.566₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8645,Thông tin sức chứa phòng: 1 người lớn.,127.546₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Thanh toán tại nơi ở', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe', 'WiFi miễn phí']"
8646,Thông tin sức chứa phòng: 2 người lớn.,322.986₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
8647,Thông tin sức chứa phòng: 2 người lớn và 1 trẻ em.,322.986₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
8648,Thông tin sức chứa phòng: 4 người lớn và 2 trẻ em.,527.685₫,"['Miễn phí hủy trước 17 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 17 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được trong vòng 1 ngày trước ngày đến sẽ phải trả phí cho toàn bộ thời gian ở. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'Nhận phòng nhanh', 'WiFi miễn phí']"
8649,Thông tin sức chứa phòng: 2 người lớn.,241.653₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 100% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8649,Thông tin sức chứa phòng: 2 người lớn.,311.250₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe']"
8650,Thông tin sức chứa phòng: 2 người lớn.,241.653₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 100% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8651,Thông tin sức chứa phòng: 3 người lớn.,284.385₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 100% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8651,Thông tin sức chứa phòng: 2 người lớn.,345.937₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt và trả tiền ngay', 'Bãi đậu xe']"
8652,Thông tin sức chứa phòng: 3 người lớn.,314.923₫,"['Miễn phí hủy trước 18 tháng 11 2025\n\ntooltip\n\nĐặt phòng không có rủi ro! Hủy trước 18 tháng 11 2025 và quý khách sẽ không phải trả gì cả!\n\nBất kỳ việc hủy phòng nào ghi nhận được vào ngày nhận phòng sẽ phải trả một khoản tiền là 100% giá trị đặt phòng. Không đến khách sạn hoặc chỗ nghỉ sẽ được giải quyết như là Vắng Mặt và sẽ phải trả một khoản tiền là 100% giá trị đặt phòng (Quy định của khách sạn).', 'Đặt và trả tiền ngay', 'Bãi đậu xe', 'WiFi miễn phí']"
8652,Thông tin sức chứa phòng: 3 người lớn.,412.500₫,"['Không hoàn tiền (Giá thấp!)\n\ntooltip\n\nKhuyến mại đặc biệt này bao gồm giá cực thấp, nhưng không thể nào thay đổi hoặc hủy bỏ được. Trong trường hợp vắng mặt, chỗ nghỉ sẽ không hoàn tiền đặt phòng.\n\nNếu chắc về ngày quý khách đến/đi, quý khách có thể tận dụng khuyến mại đặc biệt này!', 'Đặt không cần thẻ tín dụng', 'Bãi đậu xe']"
